Target,Mode,Selected Features,LASSO Alpha,Validation MSE,Model,ARIMA Order,Route
lithium_carbonate,8,target_1 | target_2 | target_3 | Ganfeng_Lithium_Close | Trends_lithium_price | News_FinBERT_Score,0.7278953843983146,156.57641891673603,Fixed VMD-LASSO-ARIMA/LSTM,,LSTM
lithium_carbonate,9,target_1 | target_3 | target_5 | Ganfeng_Lithium_Close | Trends_lithium_price | News_FinBERT_Score | News_Article_Count | Trends_lithium,0.2807216203941176,55.56985107241279,Fixed VMD-LASSO-ARIMA/LSTM,,LSTM
lithium_carbonate,Residual,MVIS_Critical_Minerals | Albemarle_Close | Trends_lithium_price | Cross_Lithium_Close | Trends_lithium_battery | Trends_lithium | SP500 | US_Dollar_Index | Ganfeng_Lithium_Close | Trends_lithium_carbonate | target_3 | target_4 | News_TextBlob_Polarity | target_5 | target_2 | Trends_lithium_hydroxide | target_1 | News_Article_Count | News_FinBERT_Score | VIX,0.0001,19780.219780219784,Fixed VMD-LASSO-ARIMA/LSTM,,LSTM
lithium_carbonate,VMD-K7-A1500 / C1,target_1 | Cross_Lithium_Close | target_2 | target_3 | target_4 | target_5,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K7-A1500 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 2, 3)",ARIMA
lithium_carbonate,VMD-K7-A1500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K7-A1500 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_Article_Count | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K7-A1500 / C5,target_1 | target_3 | target_4 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 2)",ARIMA
lithium_carbonate,VMD-K7-A1500 / C6,target_1 | target_2 | target_4 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 5)",ARIMA
lithium_carbonate,VMD-K7-A1500 / C7,target_2 | target_1 | target_4 | target_5 | Ganfeng_Lithium_Close | News_Article_Count | Cross_Lithium_Close | Albemarle_Close | News_TextBlob_Polarity | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 2)",ARIMA
lithium_carbonate,VMD-K7-A1500 / C8,target_1 | target_4 | target_2 | Ganfeng_Lithium_Close | target_3 | target_5 | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_carbonate,VMD-K7-A3000 / C1,target_1 | Cross_Lithium_Close | Ganfeng_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 2, 2)",ARIMA
lithium_carbonate,VMD-K7-A3000 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(1, 2, 5)",ARIMA
lithium_carbonate,VMD-K7-A3000 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 2)",ARIMA
lithium_carbonate,VMD-K7-A3000 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K7-A3000 / C5,target_1 | target_4 | target_3 | Ganfeng_Lithium_Close | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 0)",ARIMA
lithium_carbonate,VMD-K7-A3000 / C6,target_2 | target_1 | target_4 | target_5 | target_3 | Ganfeng_Lithium_Close | Cross_Lithium_Close | Albemarle_Close | US_Dollar_Index | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 4)",ARIMA
lithium_carbonate,VMD-K7-A3000 / C7,target_1 | target_2 | target_4 | Ganfeng_Lithium_Close | target_3 | US_Dollar_Index | Cross_Lithium_Close | News_TextBlob_Polarity | News_Article_Count | VIX,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 0)",ARIMA
lithium_carbonate,VMD-K7-A3000 / C8,target_1 | target_2 | target_5 | target_4 | Ganfeng_Lithium_Close | Albemarle_Close | News_Article_Count | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(1, 1, 4)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C1,target_1 | Ganfeng_Lithium_Close | Albemarle_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 2, 2)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 2, 4)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 5)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K7-A4500 / C5,target_1 | target_4 | target_3 | Ganfeng_Lithium_Close | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 3)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C6,target_2 | target_1 | target_5 | target_3 | target_4 | Ganfeng_Lithium_Close | Albemarle_Close | US_Dollar_Index | Cross_Lithium_Close | SP500 | News_Article_Count | News_FinBERT_Score | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 4)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C7,target_1 | target_2 | target_3 | target_4 | Ganfeng_Lithium_Close | US_Dollar_Index | Cross_Lithium_Close | News_TextBlob_Polarity | News_FinBERT_Score | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 1)",ARIMA
lithium_carbonate,VMD-K7-A4500 / C8,target_1 | target_2 | target_5 | target_4 | Albemarle_Close | News_Article_Count | Ganfeng_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 1, 3)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C1,target_1 | Cross_Lithium_Close | target_2 | target_3 | target_4 | target_5,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K8-A1500 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 2, 3)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 4)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K8-A1500 / C5,target_1 | target_3 | target_4 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 4)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C6,target_1 | target_2 | target_4 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 5)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C7,target_2 | target_4 | target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close | Albemarle_Close | News_Article_Count | News_TextBlob_Polarity | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 4)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C8,target_1 | target_2 | target_3 | target_5 | Ganfeng_Lithium_Close | Trends_lithium | Cross_Lithium_Close | US_Dollar_Index | News_TextBlob_Polarity | VIX | Albemarle_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 4)",ARIMA
lithium_carbonate,VMD-K8-A1500 / C9,target_1 | target_4 | target_2 | target_5 | Ganfeng_Lithium_Close | target_3 | News_Article_Count | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 1, 1)",ARIMA
lithium_carbonate,VMD-K8-A3000 / C1,target_1 | Cross_Lithium_Close | Ganfeng_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(1, 2, 2)",ARIMA
lithium_carbonate,VMD-K8-A3000 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 2, 5)",ARIMA
lithium_carbonate,VMD-K8-A3000 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K8-A3000 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K8-A3000 / C5,target_1 | target_4 | target_3 | Ganfeng_Lithium_Close | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K8-A3000 / C6,target_2 | target_4 | target_1 | target_5 | target_3 | Ganfeng_Lithium_Close | US_Dollar_Index | Cross_Lithium_Close | News_Article_Count | News_FinBERT_Score | Albemarle_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 3)",ARIMA
lithium_carbonate,VMD-K8-A3000 / C7,target_2 | target_1 | target_4 | target_5 | Ganfeng_Lithium_Close | US_Dollar_Index | News_FinBERT_Score | Albemarle_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 5)",ARIMA
lithium_carbonate,VMD-K8-A3000 / C8,target_1 | target_2 | target_4 | target_3 | Ganfeng_Lithium_Close | US_Dollar_Index | News_TextBlob_Polarity | News_FinBERT_Score | Cross_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 1)",ARIMA
lithium_carbonate,VMD-K8-A3000 / C9,target_1 | target_2 | target_5 | target_4 | Albemarle_Close | News_Article_Count | Ganfeng_Lithium_Close | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(1, 1, 5)",ARIMA
lithium_carbonate,VMD-K8-A4500 / C1,target_1 | Ganfeng_Lithium_Close | Albemarle_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(1, 2, 3)",ARIMA
lithium_carbonate,VMD-K8-A4500 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 2, 3)",ARIMA
lithium_carbonate,VMD-K8-A4500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 5)",ARIMA
lithium_carbonate,VMD-K8-A4500 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K8-A4500 / C5,target_1 | target_4 | target_3 | Ganfeng_Lithium_Close | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 3)",ARIMA
lithium_carbonate,VMD-K8-A4500 / C6,target_2 | target_1 | target_4 | target_3 | target_5 | Ganfeng_Lithium_Close | US_Dollar_Index | Cross_Lithium_Close | News_FinBERT_Score | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 2)",ARIMA
lithium_carbonate,VMD-K8-A4500 / C7,target_1 | target_2 | target_3 | target_5 | target_4 | Ganfeng_Lithium_Close | US_Dollar_Index | News_FinBERT_Score | Cross_Lithium_Close | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 3)",ARIMA
lithium_carbonate,VMD-K8-A4500 / C8,target_1 | target_3 | target_2 | target_4 | Ganfeng_Lithium_Close | US_Dollar_Index | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 4)",ARIMA
lithium_carbonate,VMD-K8-A4500 / C9,target_1 | target_2 | target_4 | target_5 | Albemarle_Close | News_Article_Count | Ganfeng_Lithium_Close | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(0, 1, 4)",ARIMA
lithium_carbonate,VMD-K9-A1500 / C1,target_1 | Cross_Lithium_Close | target_3 | target_2 | target_4 | target_5,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K9-A1500 / C2,target_1,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K9-A1500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 3)",ARIMA
lithium_carbonate,VMD-K9-A1500 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_Article_Count | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 3)",ARIMA
lithium_carbonate,VMD-K9-A1500 / C5,target_1 | target_3 | target_4 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_carbonate,VMD-K9-A1500 / C6,target_1 | target_2 | target_4 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 5)",ARIMA
lithium_carbonate,VMD-K9-A1500 / C7,target_2 | target_4 | target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close | Albemarle_Close | US_Dollar_Index | News_Article_Count | VIX | News_TextBlob_Polarity | News_FinBERT_Score | Trends_lithium_carbonate,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 2)",ARIMA
lithium_carbonate,VMD-K9-A1500 / C8,target_1 | target_2 | target_4 | target_5 | target_3 | Ganfeng_Lithium_Close | Albemarle_Close | Cross_Lithium_Close | US_Dollar_Index | News_FinBERT_Score | Trends_lithium_carbonate,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 2)",ARIMA
lithium_carbonate,VMD-K9-A1500 / C9,target_1 | target_4 | target_5 | Ganfeng_Lithium_Close | News_Article_Count | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 4)",ARIMA
lithium_carbonate,VMD-K9-A1500 / C10,target_1 | target_2 | target_4 | target_5 | Ganfeng_Lithium_Close | News_Article_Count | Cross_Lithium_Close | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K9-A3000 / C1,target_1 | Cross_Lithium_Close | Ganfeng_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(1, 2, 1)",ARIMA
lithium_carbonate,VMD-K9-A3000 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 2, 3)",ARIMA
lithium_carbonate,VMD-K9-A3000 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 3)",ARIMA
lithium_carbonate,VMD-K9-A3000 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K9-A3000 / C5,target_1 | target_4 | target_3 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_carbonate,VMD-K9-A3000 / C6,target_1 | target_2 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_carbonate,VMD-K9-A3000 / C7,target_2 | target_1 | target_4 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close | US_Dollar_Index | Albemarle_Close | News_TextBlob_Polarity | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 2)",ARIMA
lithium_carbonate,VMD-K9-A3000 / C8,target_1 | target_2 | target_5 | Ganfeng_Lithium_Close | US_Dollar_Index | Cross_Lithium_Close | News_TextBlob_Polarity | Trends_lithium_carbonate | SP500 | VIX | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 3)",ARIMA
lithium_carbonate,VMD-K9-A3000 / C9,target_1 | target_5 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 3)",ARIMA
lithium_carbonate,VMD-K9-A3000 / C10,target_1 | target_2 | target_3 | target_5 | Ganfeng_Lithium_Close | target_4 | Cross_Lithium_Close | News_Article_Count | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 1, 3)",ARIMA
lithium_carbonate,VMD-K9-A4500 / C1,target_1 | Ganfeng_Lithium_Close | Albemarle_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 2, 0)",ARIMA
lithium_carbonate,VMD-K9-A4500 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(1, 2, 3)",ARIMA
lithium_carbonate,VMD-K9-A4500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(0, 0, 0)",ARIMA
lithium_carbonate,VMD-K9-A4500 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K9-A4500 / C5,target_1 | target_4 | target_3 | Ganfeng_Lithium_Close | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(1, 0, 0)",ARIMA
lithium_carbonate,VMD-K9-A4500 / C6,target_1 | target_2 | target_5 | target_4 | Ganfeng_Lithium_Close | News_Article_Count | US_Dollar_Index | News_FinBERT_Score | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 5)",ARIMA
lithium_carbonate,VMD-K9-A4500 / C7,target_2 | target_1 | target_4 | target_3 | target_5 | Ganfeng_Lithium_Close | US_Dollar_Index | Cross_Lithium_Close | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 2)",ARIMA
lithium_carbonate,VMD-K9-A4500 / C8,target_1 | target_2 | target_3 | target_5 | target_4 | Ganfeng_Lithium_Close | US_Dollar_Index | News_FinBERT_Score | SP500 | VIX,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 5)",ARIMA
lithium_carbonate,VMD-K9-A4500 / C9,target_1 | target_3 | target_2 | Ganfeng_Lithium_Close | News_FinBERT_Score | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 4)",ARIMA
lithium_carbonate,VMD-K9-A4500 / C10,target_1 | target_2 | target_5 | target_4 | Albemarle_Close | News_Article_Count | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 1, 5)",ARIMA
lithium_carbonate,VMD-K10-A1500 / C1,target_1 | Cross_Lithium_Close | target_3 | target_2 | target_4 | target_5,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K10-A1500 / C2,target_1,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K10-A1500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 2)",ARIMA
lithium_carbonate,VMD-K10-A1500 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K10-A1500 / C5,target_1 | target_3 | target_4 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_carbonate,VMD-K10-A1500 / C6,target_1 | target_2 | target_5 | Ganfeng_Lithium_Close | News_Article_Count | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 2)",ARIMA
lithium_carbonate,VMD-K10-A1500 / C7,target_2 | target_1 | target_5 | target_4 | Ganfeng_Lithium_Close | News_Article_Count | US_Dollar_Index | Trends_lithium_hydroxide | VIX | News_TextBlob_Polarity | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 4)",ARIMA
lithium_carbonate,VMD-K10-A1500 / C8,target_2 | target_4 | target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close | Albemarle_Close | US_Dollar_Index | News_Article_Count | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 4)",ARIMA
lithium_carbonate,VMD-K10-A1500 / C9,target_1 | target_2 | target_5 | target_3 | Ganfeng_Lithium_Close | Albemarle_Close | Cross_Lithium_Close | News_FinBERT_Score | US_Dollar_Index | Trends_lithium_carbonate,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 2)",ARIMA
lithium_carbonate,VMD-K10-A1500 / C10,target_1 | target_4 | target_5 | Ganfeng_Lithium_Close | News_Article_Count | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 1)",ARIMA
lithium_carbonate,VMD-K10-A1500 / C11,target_1 | target_4 | target_2 | target_5 | Cross_Lithium_Close | Ganfeng_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_carbonate,VMD-K10-A3000 / C1,target_1 | Cross_Lithium_Close | Ganfeng_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 2, 5)",ARIMA
lithium_carbonate,VMD-K10-A3000 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 2, 2)",ARIMA
lithium_carbonate,VMD-K10-A3000 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 3)",ARIMA
lithium_carbonate,VMD-K10-A3000 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K10-A3000 / C5,target_1 | target_4 | target_3 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_carbonate,VMD-K10-A3000 / C6,target_1 | target_2 | Ganfeng_Lithium_Close | News_Article_Count,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,SVR
lithium_carbonate,VMD-K10-A3000 / C7,target_2 | target_1 | target_4 | target_5 | target_3 | Ganfeng_Lithium_Close | US_Dollar_Index | Cross_Lithium_Close | Trends_lithium_carbonate,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 2)",ARIMA
lithium_carbonate,VMD-K10-A3000 / C8,target_2 | target_1 | target_5 | target_4 | Ganfeng_Lithium_Close | US_Dollar_Index | Cross_Lithium_Close | News_Article_Count | Albemarle_Close | News_FinBERT_Score | Trends_lithium_carbonate | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 2)",ARIMA
lithium_carbonate,VMD-K10-A3000 / C9,target_1 | target_2 | target_4 | Ganfeng_Lithium_Close | US_Dollar_Index | Cross_Lithium_Close | News_FinBERT_Score | News_TextBlob_Polarity | Trends_lithium_carbonate | SP500 | VIX,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 2)",ARIMA
lithium_carbonate,VMD-K10-A3000 / C10,target_1 | target_5 | Ganfeng_Lithium_Close | News_Article_Count | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 4)",ARIMA
lithium_carbonate,VMD-K10-A3000 / C11,target_1 | target_2 | target_4 | target_5 | target_3 | Albemarle_Close | Ganfeng_Lithium_Close | Cross_Lithium_Close | News_Article_Count | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 1, 2)",ARIMA
lithium_carbonate,VMD-K10-A4500 / C1,target_1 | Ganfeng_Lithium_Close | Albemarle_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(1, 2, 2)",ARIMA
lithium_carbonate,VMD-K10-A4500 / C2,target_1 | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(1, 2, 3)",ARIMA
lithium_carbonate,VMD-K10-A4500 / C3,target_1 | target_5 | Ganfeng_Lithium_Close | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 3)",ARIMA
lithium_carbonate,VMD-K10-A4500 / C4,target_1 | target_5 | Ganfeng_Lithium_Close | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K10-A4500 / C5,target_1 | target_4 | target_3 | Ganfeng_Lithium_Close | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,,RF
lithium_carbonate,VMD-K10-A4500 / C6,target_1 | target_2 | target_5 | target_4 | Ganfeng_Lithium_Close | News_Article_Count | US_Dollar_Index | News_FinBERT_Score | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(4, 0, 5)",ARIMA
lithium_carbonate,VMD-K10-A4500 / C7,target_2 | target_1 | target_4 | target_3 | target_5 | Ganfeng_Lithium_Close | US_Dollar_Index | Cross_Lithium_Close | News_Article_Count | News_FinBERT_Score,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(5, 0, 1)",ARIMA
lithium_carbonate,VMD-K10-A4500 / C8,target_1 | target_2 | target_3 | target_5 | target_4 | Ganfeng_Lithium_Close | US_Dollar_Index | VIX | News_FinBERT_Score | SP500,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(2, 0, 3)",ARIMA
lithium_carbonate,VMD-K10-A4500 / C9,target_1 | target_3 | target_2 | target_4 | Ganfeng_Lithium_Close | News_FinBERT_Score | News_TextBlob_Polarity | US_Dollar_Index | News_Article_Count | Cross_Lithium_Close,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 5)",ARIMA
lithium_carbonate,VMD-K10-A4500 / C10,target_1 | target_5 | Ganfeng_Lithium_Close | News_Article_Count | News_TextBlob_Polarity,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(3, 0, 2)",ARIMA
lithium_carbonate,VMD-K10-A4500 / C11,target_1 | target_2 | target_5 | target_4 | Albemarle_Close | News_Article_Count | Cross_Lithium_Close | US_Dollar_Index,development-locked,,Proposed Adaptive Decomposition-Routing Ensemble,"(0, 1, 4)",ARIMA
